student_id,cgpa,hackathons,papers_presented,core_courses,teacher_assistance,sem_consistency
1524,2.811366627593732,2,5,5,1,0.6682594372081745
1525,5.886974073490605,1,10,6,1,0.18247633109922934
1526,4.0542125417640635,5,8,3,2,0.6134574266312571
1527,4.278983215695383,2,10,6,4,0.41195967989579885
1528,4.458319719410293,0,3,6,5,0.6537995093336167
1529,8.424207182661307,4,1,6,5,0.9950527524792473
1530,6.313290213402036,4,1,7,5,0.937816965232562
1531,4.490461593248029,2,4,3,4,0.004281757836103628
1532,6.882670266487347,4,9,6,2,0.8854387643623057
1533,7.7292053937855485,1,8,5,2,0.06649079517476653
1534,4.18099200586827,2,2,7,0,0.9530465861598449
1535,5.308392812202812,3,7,5,4,0.2818256790996847
1536,2.9750887466955804,1,3,5,4,0.38203483041127095
1537,3.4491947962774425,1,5,6,2,0.09163820517572785
1538,7.4489428317198625,1,9,5,3,0.1122727583289096
1539,3.4515067815650156,3,5,3,3,0.7267405652293196
1540,6.201307069336481,0,2,5,0,0.9443322357482916
1541,7.672370093779461,5,4,6,3,0.6107484949543095
1542,2.8550153847579507,4,2,5,3,0.715850015526811
1543,6.538497757031228,2,10,7,3,0.7619697445971535
1544,4.05250226961091,0,10,7,1,0.2628142745529417
1545,9.703415001900638,2,0,7,0,0.045229630920214925
1546,5.868365173759398,4,6,4,2,0.0018727439191685846
1547,8.447940398201265,3,3,7,3,0.35064928295401865
1548,6.401812337250094,1,6,7,5,0.2414642281992161
1549,2.3473002628385533,1,2,4,1,0.062317725049185646
1550,7.065211004752179,3,10,7,3,0.17952829249366675
1551,9.611226737653256,0,4,6,1,0.1244988982679478
1552,6.8128945611706495,0,4,7,0,0.9148783806173704
1553,8.553510875414322,2,1,7,5,0.14026721345916893
1554,9.073651706787263,3,10,4,5,0.5376484639876792
1555,3.82463817559146,0,9,6,5,0.5931059551121646
1556,3.696358719265813,3,1,5,3,0.5434894577086338
1557,6.887847910807934,4,3,3,1,0.09905643421598798
1558,5.288227758453638,1,3,6,5,0.3187983617505512
1559,8.718890422933763,1,3,5,4,0.05127033246315327
1560,9.20018498718409,1,5,6,4,0.395669914096316
1561,4.827371034421745,3,1,5,1,0.188598931271592
1562,3.8949644717958565,3,5,5,3,0.5616325332843798
1563,8.244204121950894,2,6,6,3,0.6928083938491005
1564,4.198448284385089,1,10,4,0,0.5321198602047065
1565,8.580914548109426,2,9,6,0,0.43423669661139574
1566,5.389906029190103,1,2,6,5,0.3873334208566924
1567,7.340399194331764,2,10,5,2,0.8416917680970037
1568,2.7642825106773454,2,7,3,0,0.21936806506527007
1569,6.990874597412584,4,1,5,3,0.7342183395288688
1570,5.614141429897833,2,10,7,2,0.757482324740119
1571,6.692867705403793,3,7,6,0,0.4192000072707345
1572,3.3441136619589074,2,10,6,1,0.29730059922563934
1573,7.894989959553457,1,4,4,4,0.47054148604597523
1574,8.902376620345828,2,1,5,0,0.0932139258926985
1575,3.733918400726205,0,6,4,0,0.04593003222908998
1576,2.765716444161294,5,1,6,1,0.11160319945189179
1577,2.189108688370691,1,5,5,3,0.18714503146222616
1578,7.135772003546128,0,9,5,5,0.504176820338043
1579,6.856752288710246,1,2,7,1,0.8491366361611221
1580,6.37357930171256,3,8,7,5,0.23564233199968698
1581,3.8555767689278033,5,2,3,0,0.9351620107467781
1582,5.127247967244117,5,10,7,3,0.9549079089350034
1583,6.755810681489384,3,2,5,2,0.9589046048452052
1584,5.974134870873355,5,4,7,0,0.8375627346763238
1585,9.902284161719098,3,6,3,1,0.3638250407977206
1586,3.091518020453865,0,7,6,2,0.07268391100262306
1587,7.56115643238075,4,10,7,4,0.5688187317664949
1588,5.234550144834337,1,6,5,2,0.5586814439372337
1589,5.425596919404918,3,8,6,1,0.8499757671095955
1590,7.74078212526541,1,4,5,2,0.9959910509461052
1591,7.539489210594957,0,9,6,1,0.5081573065601476
1592,9.930047949617506,4,10,5,0,0.34520403103978425
1593,3.027154315633002,0,2,7,3,0.185901711556267
1594,2.8328771950733307,5,5,7,4,0.004799824817370735
1595,7.794710537029929,1,4,3,3,0.5091136924888792
1596,6.627095336051273,4,3,6,3,0.5555186667025958
1597,4.193285332478447,5,1,3,3,0.8249384798173974
1598,2.635354951911893,4,6,4,1,0.5045769678928006
1599,2.6852659967714443,5,4,7,1,0.9164683486660565
1600,9.153526997312946,0,3,6,4,0.6280834765714355
1601,3.5349385977499432,3,7,3,1,0.8403362382210832
1602,4.586972496924166,1,8,3,5,0.1483017348077471
1603,3.813251217815904,2,8,4,1,0.8553361303023147
1604,4.8399704466554985,2,2,3,1,0.6751438544438484
1605,2.555390741968747,0,2,5,1,0.17023303243833054
1606,6.152478327266163,1,4,7,0,0.18976355814601087
1607,2.540900508737719,1,4,3,4,0.9265006190442213
1608,8.402852062578893,0,9,3,5,0.032215360450372876
1609,3.869696655283464,1,1,4,1,0.4625349432957061
1610,6.320095316836085,3,0,5,4,0.31347528993410156
1611,9.040632700491667,0,7,3,2,0.665077439998428
1612,7.207018952377553,3,2,7,0,0.839629387568992
1613,6.263662292410682,1,0,7,1,0.36037812155656956
1614,4.594670024923005,0,0,3,5,0.4269020873228372
1615,4.664015304465583,1,10,5,0,0.9819177845014142
1616,7.355895641585521,0,1,7,5,0.7839165096792028
1617,9.95311488976934,1,5,7,0,0.8972041309317914
1618,7.294713518795029,3,5,5,2,0.43876222065162973
1619,6.462267338960199,3,2,5,4,0.23407620398411522
1620,7.845204081913969,1,3,3,0,0.4118634653864517
1621,5.721644898269745,0,1,6,3,0.7160919178315135
1622,2.4811387408062817,2,1,4,2,0.10943040483597932
1623,6.4983745270232784,3,6,6,3,0.27046910561650883
1624,9.661002276043043,3,0,6,2,0.046635900461590385
1625,3.402423538861277,5,6,7,3,0.43234773833813156
1626,7.520039126565326,2,0,5,3,0.8274457359796132
1627,3.607469509272452,1,5,7,5,0.0246636882980108
1628,6.28662147578465,0,2,4,0,0.675323526807166
1629,2.773411597173757,5,7,3,0,0.9324958745137396
1630,5.602967490065481,1,5,4,2,0.23692786151118228
1631,8.049306631161969,4,10,7,4,0.6936348407276481
1632,4.780572193911857,3,1,7,5,0.9751019011002003
1633,7.319293795897744,4,7,7,0,0.9622780601524632
1634,8.363599686317833,3,4,7,0,0.23492919302914328
1635,9.417422555835621,3,7,6,5,0.1003310532120687
1636,3.8771366548436283,4,7,3,1,0.14828253789591594
1637,5.194527326474465,4,5,6,5,0.7020356684821422
1638,3.2193281066433395,1,1,7,0,0.7257588754532756
1639,9.939868017267003,5,7,5,4,0.674236561628199
1640,9.416007743394363,5,10,6,1,0.3360783877422381
1641,6.319657042244477,4,5,7,3,0.16977693975812214
1642,8.73626635501137,1,5,7,5,0.5807610919522531
1643,6.1676638181763375,5,7,3,3,0.4836804457578665
1644,6.988685504022078,1,0,4,1,0.7288341471223034
1645,2.712995456928133,1,1,6,1,0.44136007868562144
1646,8.042163363974463,3,8,6,1,0.3386396946864684
1647,3.0217078690818786,5,10,6,2,0.2934785773590144
1648,8.608541042020228,5,7,7,5,0.21147032004974653
1649,8.256224701363088,3,6,3,4,0.2657463761866614
1650,7.6699575819438115,4,6,7,4,0.09483043884410136
1651,2.289283044198097,3,4,7,3,0.34685701092888954
1652,4.425026847562629,5,1,5,3,0.0365698123629582
1653,4.104900559286743,5,10,3,3,0.1864138471663268
1654,4.881091259772153,4,5,6,5,0.7467704446194291
1655,2.7011419741107083,3,9,4,0,0.32546898867662266
1656,9.495662584248503,0,2,6,3,0.6682370169773438
1657,6.43041792569901,0,3,7,1,0.7168841755972774
1658,4.444194485264188,4,9,3,3,0.5811853427321135
1659,5.175852136594267,3,10,3,1,0.9586977413653984
1660,5.577620324038685,3,1,3,2,0.021439866623113257
1661,6.804754666884938,1,1,5,0,0.7386526505881421
1662,6.125435421571982,5,7,6,0,0.958786643940408
1663,9.355135785715339,2,7,5,5,0.8622717293529393
1664,5.975707863246642,4,9,4,5,0.16789269180501332
1665,9.937264118586501,2,5,7,4,0.3268203062517321
1666,8.811399661960767,2,4,5,2,0.1724518398764654
1667,3.6680841148586865,4,7,5,5,0.6013083638147041
1668,9.44476171715133,3,3,7,1,0.7121879819794923
1669,2.9309311830838087,4,10,3,2,0.3170737693630582
1670,8.539597667929533,2,3,7,0,0.5395065739842955
1671,5.044986347812641,5,4,6,1,0.690920570071195
1672,9.023794563560557,5,0,7,2,0.42133981661104836
1673,8.944453520859604,5,0,3,0,0.8540155304554593
1674,8.447403200940968,3,1,7,5,0.7715499352878171
1675,8.320243490456491,0,7,5,1,0.06466554385057066
1676,4.437433112784326,4,6,4,1,0.621125299090829
1677,2.6473542644100174,5,9,5,0,0.2353255509597496
1678,5.223841430121292,4,8,4,1,0.5575182646672753
1679,3.3881961198920694,5,4,7,5,0.9568884426329662
1680,7.559608711219694,3,1,6,5,0.8790620045522501
1681,4.768797812302284,0,6,7,5,0.4045164031151317
1682,9.80488160687932,0,7,3,0,0.2915138583443534
1683,7.127776618762656,5,6,7,3,0.234405744408259
1684,8.579844509074888,3,6,4,3,0.5325148697565201
1685,3.0601973819347874,1,4,5,1,0.11424845325805633
1686,8.89611585818098,4,1,6,5,0.5492750081282486
1687,9.382057524107154,4,5,7,1,0.0013336394907920157
1688,5.896495350551487,2,3,7,0,0.32384963074584483
1689,6.8500235020078195,3,9,5,1,0.21993431383058126
1690,8.118478407223964,2,1,6,4,0.971218789960782
1691,3.3987090180833004,5,8,7,3,0.727242319569979
1692,6.020528611707539,2,6,7,1,0.3496533804622377
1693,5.189304222178505,0,5,4,1,0.09284508653062051
1694,3.170991937297993,4,4,4,2,0.516800594690624
1695,4.9402753783322515,2,2,3,1,0.2134478813260423
1696,2.5453784750839485,0,9,5,4,0.5364295458983578
1697,2.206495255595896,3,9,6,3,0.8353623541788925
1698,3.081330313238582,2,3,7,2,0.6157925521013854
1699,9.70492089271339,5,2,7,0,0.6337884195450022
1700,6.396236287160136,5,10,3,0,0.5410302890628115
1701,9.726577289225759,5,7,7,3,0.9272656326314092
1702,5.459983026641056,4,2,5,0,0.9319026844206033
1703,4.494529064682077,2,6,3,4,0.5127232010735522
1704,6.049134902721953,3,6,5,1,0.3057594871435044
1705,5.516093509063281,2,6,3,3,0.4595870058794439
1706,2.8453174740939513,4,6,7,2,0.18655791219561568
1707,7.12661051752165,0,1,3,1,0.6363443153180893
1708,3.728305460076797,4,9,4,0,0.5000923357822332
1709,6.956703639182637,5,2,6,0,0.10330047781327989
1710,7.201608739185227,0,9,7,2,0.19764778111961534
1711,3.216198825029185,5,8,6,4,0.4796319561995268
1712,2.4907970168853453,1,2,7,2,0.8875889907188583
1713,8.246092688547519,4,1,6,3,0.5663907206310974
1714,5.678403390154561,4,8,4,2,0.6815350002084708
1715,2.4653103640438063,3,9,6,0,0.3390285497439097
1716,9.958930537358137,2,8,3,4,0.5714113930442343
1717,2.462244487970933,0,3,6,4,0.4473798226380674
1718,7.560281830868425,0,8,7,5,0.6591299126231607
1719,9.86943140210731,3,2,5,2,0.05057556607901037
1720,3.913440833727405,3,6,6,3,0.49330021623895914
1721,3.1379949494975694,2,6,6,0,0.29599262514396696
1722,2.971079515379431,5,10,6,1,0.32618506127790925
1723,4.426201180540764,2,7,7,4,0.9609174315580614
1724,2.8083664880851735,4,9,6,2,0.18269481271138277
1725,7.537290733553055,5,3,7,5,0.3112452525785969
1726,2.4983343850405015,1,2,7,3,0.5098925757308718
1727,6.075377025198318,2,2,5,3,0.8630269481496237
1728,9.973574830823814,3,4,3,0,0.41667008320637045
1729,8.51176215604815,5,10,7,4,0.743865280888171
1730,6.921755505848087,2,0,4,0,0.8563740982148024
1731,4.450028966292893,0,9,6,5,0.31001635582184894
1732,6.991166690333108,1,2,4,1,0.39275018353870994
1733,6.216331711293213,4,5,6,1,0.35655622368835627
1734,5.408667071122972,0,2,5,1,0.8328558086179211
1735,3.045683013921596,0,4,7,3,0.04434686195360116
1736,9.092833721923734,1,8,3,4,0.30842108882868
1737,5.59827719057058,4,1,7,0,0.6794085575951299
1738,3.5569800945661205,3,10,6,0,0.5654434995653427
1739,4.942074807018317,5,1,3,5,0.4362893592936943
1740,5.313038020231416,4,5,7,1,0.5399482272213844
1741,8.620303164534995,2,5,3,4,0.19758458582831828
1742,7.868915044491216,0,10,6,4,0.4307166216080104
1743,8.154439149130718,2,10,5,5,0.5017029841763491
1744,2.0882501154291777,3,7,5,2,0.9011891219546017
1745,5.329231985438092,2,10,7,4,0.26083516280397634
1746,5.850753213082589,4,1,4,4,0.8678285021649326
1747,2.1535382145844535,2,8,6,0,0.6442414008259819
1748,4.078505669960274,3,1,7,5,0.020340831067600984
1749,8.082318584977081,3,0,7,4,0.7246313368993936
1750,3.0968776458319924,3,9,5,4,0.03555187754905509
1751,6.282481051620733,4,1,3,0,0.9973811268138131
1752,3.7216149761379,3,6,6,4,0.8726366876911978
1753,2.096966197151146,0,7,3,0,0.29734374754004567
1754,3.929611660796332,3,4,6,2,0.2574112301967054
1755,9.80699003928043,2,5,4,3,0.3814410821056089
1756,8.412296895063918,5,0,5,0,0.35616696531444303
1757,9.676613154568267,2,5,4,0,0.37233781838538105
1758,5.9028323514109,5,7,7,4,0.3182765461194804
1759,2.877889589420028,2,2,5,0,0.6211334068483314
1760,6.383675911789544,4,10,7,5,0.16426366372062395
1761,5.635018676479687,2,0,4,1,0.8459812924460132
1762,8.754856661916929,4,10,6,1,0.8124024840313153
1763,2.7846606462739567,4,3,7,2,0.47648320785527043
1764,5.9059290961742255,3,0,3,0,0.8527299652785476
1765,3.200389317551874,0,7,6,5,0.2471450700302933
1766,4.59740741512048,5,4,6,4,0.017565455703966948
1767,7.898856619102397,3,0,4,4,0.619207925029823
1768,5.808145034950132,3,7,4,3,0.4579094069647154
1769,5.007106281166155,4,8,5,2,0.5671645462958707
1770,5.1558102285602825,4,9,5,5,0.899339409018403
1771,5.675574147247893,5,1,3,5,0.9699255735659434
1772,8.280132350696455,2,8,6,4,0.634453139755603
1773,9.136677511521874,2,7,3,3,0.7640555898524384
1774,9.642677492031426,3,6,3,4,0.08380843348716427
1775,8.29522709004236,1,2,4,3,0.16071558489150561
1776,4.523255165984102,1,1,3,1,0.7332048049529766
1777,7.505077648692337,2,6,3,5,0.43136545638800194
1778,5.500824992443135,1,4,7,1,0.4459652704044057
1779,4.037364976368409,2,5,5,4,0.3086076816354366
1780,8.726972635407382,4,3,5,2,0.6073563834777438
1781,2.3074107916986,3,1,6,0,0.1851650454162026
1782,9.214095937083389,0,8,5,2,0.6269162793138956
1783,5.691819716997873,3,2,6,2,0.17379885713523968
1784,7.0976118144662435,2,6,7,0,0.0638260347097136
1785,7.274831377646262,2,7,5,5,0.330357688699061
1786,9.160941925652292,3,1,7,1,0.23114034200984768
1787,7.0933574573376585,5,5,5,1,0.8889916385563323
1788,6.911468678080494,2,10,5,5,0.0549534538686266
1789,2.5332163244855197,1,7,7,0,0.17661369257412285
1790,6.147264175561633,1,6,3,3,0.5487196055830494
1791,3.2013520065363332,2,10,3,2,0.4810671908474736
1792,7.899470149771885,2,2,3,4,0.04585201837470154
1793,6.097775366501396,5,0,3,1,0.007252428015144474
1794,7.4418222336668265,1,5,5,5,0.9880679419611499
1795,2.333383204819074,2,7,4,4,0.6588347003588382
1796,2.6783361283664258,2,5,7,0,0.3654061309015568
1797,7.730587104501458,5,4,4,4,0.4704322476632413
1798,2.576674687989387,5,10,4,4,0.26655012045428694
1799,2.570053822122069,3,7,6,2,0.34487378369320976
1800,2.0968678018790996,5,1,3,0,0.649044467268214
1801,9.65201118639584,0,0,5,4,0.8828117988673707
1802,7.900066875672056,1,0,3,1,0.18413002308118487
1803,4.826011268016513,3,3,3,0,0.8403615053853187
1804,4.372284650301242,0,5,4,1,0.12155662951826907
1805,4.797625837966796,2,8,6,5,0.2149922235883912
1806,8.197228249449456,2,0,3,5,0.03717528804964598
1807,7.290964888563315,3,0,7,3,0.14081186209299945
1808,3.4815645429397435,5,4,7,5,0.9173031454640506
1809,3.392874682672675,2,9,3,4,0.4594387466183786
1810,2.7871651977071785,4,4,4,0,0.07766586177835355
1811,7.282421757610705,3,4,4,5,0.9597268380389613
1812,8.114981297773888,0,9,5,1,0.8789923077586501
1813,4.120371426600032,3,5,6,4,0.7546825208681412
1814,2.1675596882473025,1,7,4,5,0.9334727919475578
1815,2.6573733398114188,5,2,5,2,0.22012942083576414
1816,9.742880278760243,5,8,7,1,0.8363692930100863
1817,4.363558219819362,3,0,7,1,0.6899911963543062
1818,8.153785182705068,2,3,7,3,0.8697592495676884
1819,6.99730855083411,2,8,3,2,0.7969115657426298
1820,5.055517117223167,4,7,6,3,0.346495063176825
1821,3.645498097564441,4,9,5,5,0.7743985370172556
1822,2.9710913452752514,5,8,6,2,0.2624563029848903
1823,6.920103744310933,4,0,3,1,0.32859216302805483
1824,8.197070245102303,0,8,5,3,0.10790571722297615
1825,7.151234028329045,4,2,5,4,0.9350766159804688
1826,6.2424170659932665,0,10,4,2,0.29100336340028155
1827,2.33560978745309,4,9,6,1,0.5206224651714518
1828,9.74791022075507,5,8,6,0,0.39133283646619266
1829,8.389713533236597,5,0,4,2,0.9599281205835015
1830,4.342576293607718,0,0,7,2,0.3350491709384824
1831,9.839762634870805,3,8,3,5,0.778545821422689
1832,6.815052717090577,5,10,6,4,0.85541615463118
1833,6.659381265657972,3,5,4,5,0.4356064974809659
1834,7.984585435436257,2,3,5,2,0.37817181445293124
1835,8.4941583047211,0,6,4,2,0.747745820932628
1836,7.251828858652021,5,4,7,4,0.9128959803062341
1837,3.0247659709296,1,9,3,4,0.7549317330722383
1838,4.706140047955987,2,6,7,3,0.2271263655918656
1839,9.424669122608398,3,7,5,1,0.8883077474377054
1840,3.7969248947508154,5,7,5,1,0.3875816674368331
1841,4.977336190700107,0,0,5,3,0.5762294117779343
1842,5.456615063553568,4,7,5,1,0.831435619292711
1843,5.5152399175556175,1,5,4,2,0.1883947674004922
1844,6.903516659956204,3,3,5,3,0.7845101356775531
1845,9.544606701957662,2,7,5,3,0.5961627979106775
1846,3.9255416946600397,0,2,4,1,0.8933416418276082
1847,2.9720110104073445,1,3,5,0,0.17197040184354295
1848,3.5797639188794985,0,5,7,1,0.42068223704092844
1849,9.095399201674155,5,10,7,5,0.8328430928668374
1850,7.166486501241648,4,6,6,0,0.019231703456760174
1851,4.287254313913281,2,3,7,3,0.11220136676564285
1852,8.527575511748939,0,3,3,0,0.9905652127567347
1853,8.890959970907488,3,6,3,2,0.28039417859035054
1854,8.772114709522224,5,5,3,4,0.9755431937239534
1855,9.351412269116436,5,10,4,0,0.1825315510086739
1856,4.017928161386893,2,7,7,5,0.3610944430073356
1857,8.040335429970227,5,0,3,4,0.7528694445035706
1858,5.68431597819312,3,9,6,2,0.6577784072381785
1859,8.735988423120492,0,10,4,5,0.5811223999290556
1860,7.827925417292906,2,6,6,4,0.5298991758050076
1861,8.211579571997797,5,6,7,2,0.8434404436647402
1862,7.249294701448572,5,10,5,4,0.23494856283339272
1863,3.419430155757655,3,6,6,4,0.4424709269935184
1864,6.360215351175507,4,6,5,1,0.15545229215645728
1865,9.877357916196065,4,9,4,5,0.5959415957307044
1866,9.49910453197695,5,9,6,5,0.2505444242713202
1867,2.3453898863760934,0,7,6,0,0.3338420643433858
1868,3.318518525835497,2,8,4,5,0.47125071662352813
1869,3.0538301876364953,5,8,4,5,0.026770585703127847
1870,7.807839279882364,1,1,3,4,0.09193793592083765
1871,8.54228263885556,2,6,7,3,0.6859292207082196
1872,3.7080909304853753,4,6,6,1,0.42896998071750725
1873,6.046821543614632,5,3,6,0,0.8647902219998954
1874,8.7256242240896,3,8,4,1,0.6946720036441995
1875,7.862412358130005,1,7,4,0,0.008100941647322446
1876,6.337897643934786,5,0,7,2,0.6167123307671348
1877,6.722781523670183,0,1,4,4,0.09372486605971642
1878,6.06688437533024,1,1,5,5,0.7809331797904943
1879,4.380387610550565,5,10,5,5,0.991507688278502
1880,6.520175942872129,0,7,5,3,0.5311987942415115
1881,7.5110824164007255,1,0,5,1,0.6827795001941304
1882,8.98658332688646,0,3,7,1,0.23731416089475155
1883,7.090330831833985,0,9,6,1,0.43759774375379357
1884,8.088972296345265,1,4,5,5,0.8560953322363837
1885,3.280573079636584,1,8,4,1,0.16742294774625122
1886,5.692459795358319,0,6,5,4,0.2655356056137621
1887,2.0746529586167464,4,7,7,0,0.4454336752860302
1888,3.973430916172984,1,10,4,5,0.712248891844014
1889,7.811693720904039,5,8,5,4,0.3758839547956738
1890,9.934479610794908,2,6,6,2,0.9277322797830039
1891,2.7934247966977273,3,4,4,4,0.09445705126871917
1892,5.211954526890306,0,4,4,4,0.3708041975448475
1893,8.400567749593275,0,9,6,2,0.7089541234284219
1894,3.6322850770311907,3,10,4,4,0.22598676566149245
1895,6.44067959441829,4,5,5,0,0.656413134229673
1896,7.864570368237398,3,4,4,5,0.16421695822734594
1897,6.927883602081432,1,10,5,3,0.05598028486168638
1898,3.504197876923329,3,8,6,2,0.12101571674864886
1899,4.843076549485915,0,2,3,5,0.9299847831341347
1900,8.270334275883178,3,2,6,1,0.5517508829395513
1901,6.433812113056133,2,6,5,0,0.796345775479649
1902,2.041836908343302,5,6,7,3,0.3326545009050512
1903,8.08792608022475,1,5,6,0,0.5926586478854466
1904,2.2824908395219126,3,2,7,0,0.4949521337049916
1905,7.965870261849857,0,6,7,1,0.945737959402294
1906,3.6198444813218993,5,4,5,3,0.7475746360541103
1907,9.664587840955042,1,6,5,0,0.730542631496579
1908,4.943526010416676,0,1,3,1,0.04635326943427953
1909,4.615452930704633,4,5,4,2,0.5496696690036911
1910,3.1911044026595574,2,7,6,1,0.46699145390181485
1911,4.444833723921719,4,0,5,4,0.9278422666061945
1912,9.013206094625605,2,3,6,5,0.25734198818953224
1913,9.970674701017979,3,10,7,1,0.2698334532910943
1914,4.946476244054787,1,0,4,1,0.4113462488815004
1915,5.5888850476363405,3,0,3,1,0.24336971340637603
1916,7.776567505621896,2,9,6,0,0.1291839178087495
1917,9.089566243720597,2,10,4,3,0.8574148466508008
1918,6.744354673494273,2,7,3,1,0.5582765244039158
1919,5.132205585422635,5,6,6,1,0.8613627189565668
1920,5.30097472678899,0,9,4,4,0.8311347654036959
1921,7.564945171974455,1,0,5,4,0.2820423547896711
1922,2.0257461088342295,3,10,6,2,0.547737444324274
1923,6.9567146996787255,3,1,4,2,0.08321770274007045
1924,4.843944083530859,4,3,3,4,0.9152518840307584
1925,8.353578650216674,2,0,4,3,0.4042627150651531
1926,2.7439251185850573,2,2,5,2,0.39367618388902137
1927,6.705618135587124,2,7,6,5,0.3027553706179532
1928,5.84778311908899,3,7,6,5,0.4606637447107038
1929,7.138604207241819,4,7,6,3,0.25175938654544805
1930,2.5188287558637468,0,5,5,4,0.37485227279680455
1931,6.63987029942505,5,5,3,2,0.7999470485848819
1932,6.49187670367619,1,4,6,1,0.8342555035851719
1933,6.485280755329367,0,8,3,4,0.30418247762851613
1934,6.8279013327716385,3,3,4,2,0.4690144305527879
1935,7.411743497810898,5,9,3,3,0.8738197762800523
1936,8.439911997446158,5,6,3,5,0.052673331829697134
1937,4.158565761025715,5,0,6,3,0.8891449619957854
1938,8.600395281440496,2,8,7,2,0.2191843456523317
1939,5.986045458107629,1,6,7,3,0.6785392442143758
1940,2.6164662330746493,3,9,5,2,0.5825516963846002
1941,2.4684074339518336,3,8,5,2,0.5529407481892521
1942,4.673906549568486,5,6,7,3,0.8593602247528214
1943,8.27917581689174,3,1,4,0,0.10157214364466127
1944,7.661447477927326,1,5,6,1,0.34702802532563604
1945,8.30891971737925,1,9,6,4,0.5382527463447656
1946,6.138152451532875,4,10,4,5,0.8112888539460398
1947,5.5215919836439245,4,3,4,1,0.2164430834116715
1948,3.1796202136502716,0,2,7,4,0.8029298413742763
1949,4.625542028874492,1,1,5,4,0.39963848249393574
1950,5.472154929391002,1,5,4,5,0.1889138564336954
1951,2.708803437436938,1,7,5,1,0.7589864404434826
1952,3.76489562168969,4,5,3,5,0.09089890147454782
1953,6.7858023525099105,5,8,6,2,0.5147673740754429
1954,7.885304913913519,5,4,7,5,0.06387578386188841
1955,9.986780091143597,3,1,6,3,0.35641785515778757
1956,9.46490665074846,5,7,7,0,0.6010767990063927
1957,7.140521596281532,2,8,3,0,0.5561155414872131
1958,5.369984426352576,4,9,6,0,0.4046554179046665
1959,7.089418917665862,1,3,3,1,0.4290479939721157
1960,8.285212944641856,5,5,7,1,0.22676955335076654
1961,2.9466895273870986,4,10,4,2,0.4558825884241029
1962,5.279239117570306,5,9,6,0,0.9532548557208342
1963,8.718418285084937,0,7,3,2,0.8504529177837904
1964,5.070663615464352,1,8,6,0,0.1452328690763438
1965,6.574978169817492,0,4,6,1,0.02978078732092093
1966,6.702154886897586,1,5,6,3,0.9335243127166306
1967,3.475810025069115,4,10,5,3,0.5267497498807476
1968,4.897883533218307,3,3,3,3,0.5378378231493077
1969,4.676090309935457,5,4,3,5,0.7807179957065223
1970,2.2095736682565184,5,6,6,3,0.31468897387132655
1971,2.193534111130842,2,8,4,4,0.48190756883600216
1972,8.653576349406187,0,9,6,0,0.9686629131467376
1973,4.184566479782499,5,10,5,3,0.6721486869324071
1974,6.1446301299105235,4,5,7,4,0.15374503199578593
1975,4.389804588710184,3,5,5,4,0.1332267479843533
1976,9.525433960922724,4,7,4,4,0.2042647583330054
1977,4.07437407092619,0,10,6,2,0.7667116744207175
1978,5.437254501911481,2,3,3,2,0.29537700384061605
1979,8.981842003876814,5,2,6,4,0.021388846675079787
1980,8.73546853433447,4,6,4,5,0.9441743635056619
1981,3.4888113427702185,1,4,3,3,0.16971341639491067
1982,8.421146478365683,3,1,5,0,0.009558186148068581
1983,5.665495093903141,4,1,7,5,0.23713160238332298
1984,5.863750976682842,3,10,7,1,0.2350287871181337
1985,3.0678397793275503,5,5,6,2,0.42200525084572305
1986,2.6448121100569972,1,7,5,3,0.9203898315000368
1987,7.8235144557901215,2,0,4,3,0.8791849177790979
1988,5.971689218842398,2,10,7,1,0.4568945549824279
1989,5.494805620921436,1,5,5,1,0.4108999049918065
1990,7.836065829219174,3,1,6,3,0.5550090864748513
1991,8.124103191928878,5,1,3,1,0.24345401197176575
1992,3.2712653413548285,4,6,6,3,0.05218499196636284
1993,6.88180119582113,1,9,6,5,0.9392241361712067
1994,3.0828326582214842,0,0,5,1,0.18669898487717274
1995,8.011000688232365,3,5,7,5,0.1984007292457164
1996,7.255641250137116,2,6,5,5,0.4724603288539476
1997,9.652916968667665,1,7,3,1,0.4916133448403307
1998,2.5516641308513694,2,6,5,3,0.018434209700741944
1999,2.4564377692100345,3,5,4,4,0.1479547387739707
2000,4.257496597545601,2,8,6,3,0.37815481856074173
2001,4.093645469887248,1,2,7,0,0.6837306935105391
2002,3.9758303925759986,3,10,3,1,0.22841845683193585
2003,9.250036644168294,0,5,6,2,0.42301444624176265
2004,3.996369598796049,1,3,5,1,0.5573450647164668
2005,4.175597809029048,4,1,4,0,0.888592494623292
2006,8.07518609934371,5,0,5,5,0.3260705023271233
2007,5.59791873960432,1,0,6,2,0.13355826586348352
2008,8.213684455641449,3,10,3,2,0.4892722258976082
2009,2.522929260515082,5,9,7,3,0.7467216016840621
2010,5.9005695493870745,1,2,6,4,0.10985975705273343
2011,2.268908801466261,0,3,3,3,0.4246834916969604
2012,2.501225627642836,0,1,6,2,0.017785141262483428
2013,9.251499626755287,4,10,4,2,0.033559181647251135
2014,3.1139629689407613,2,10,5,4,0.4829533632166656
2015,6.259365458201737,5,10,7,1,0.29819729815092944
2016,5.288764820805652,3,0,3,4,0.8451072990054121
2017,4.778746610070741,3,3,7,5,0.6021543061264543
2018,9.19866676549818,2,6,7,3,0.45393296174299036
2019,2.174587174203916,0,9,7,1,0.40793537105429634
